fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubos;furtos;sequestro_relampago;estelionato;trafico_drogas
3300951;Comendador Levy Gasparian;2018;8;Interior;0;0;0;0;0;0;2;0;1;0
3301009;Campos dos Goytacazes;2018;8;Interior;15;1;0;0;19;192;234;0;85;53
3301108;Cantagalo;2018;8;Interior;0;0;0;0;1;1;4;0;5;10
3301157;Cardoso Moreira;2018;8;Interior;0;0;0;0;0;0;7;0;2;3
3301207;Carmo;2018;8;Interior;0;0;0;0;1;1;9;0;1;1
3301306;Casimiro de Abreu;2018;8;Interior;2;0;0;0;1;12;16;0;6;2
3301405;Conceição de Macabu;2018;8;Interior;0;0;0;0;0;4;3;0;1;1
3301504;Cordeiro;2018;8;Interior;0;0;0;0;0;1;15;0;7;11
3301603;Duas Barras;2018;8;Interior;0;0;0;0;0;0;5;0;1;1
3301702;Duque de Caxias;2018;8;Baixada Fluminense;27;0;2;11;33;1466;403;0;150;48
3301801;Engenheiro Paulo de Frontin;2018;8;Interior;0;0;0;0;2;0;2;0;0;2
3301850;Guapimirim;2018;8;Baixada Fluminense;4;0;0;0;6;28;36;0;6;4
3301876;Iguaba Grande;2018;8;Interior;0;0;0;0;1;15;38;0;7;3
3301900;Itaboraí;2018;8;Interior;5;0;0;9;3;281;85;0;26;36
3302007;Itaguaí;2018;8;Baixada Fluminense;8;0;0;4;3;133;61;0;17;5
3302056;Italva;2018;8;Interior;0;0;0;0;1;0;8;0;1;2
3302106;Itaocara;2018;8;Interior;0;0;0;0;1;0;11;0;7;4
3302205;Itaperuna;2018;8;Interior;2;0;0;0;3;2;38;0;19;16
3302254;Itatiaia;2018;8;Interior;2;0;0;0;3;3;19;0;3;4
3302270;Japeri;2018;8;Baixada Fluminense;3;0;0;2;8;85;27;0;4;12
3302304;Laje do Muriaé;2018;8;Interior;0;0;0;1;0;0;3;0;0;0
3302403;Macaé;2018;8;Interior;3;0;0;4;2;149;132;0;35;32
3302452;Macuco;2018;8;Interior;0;0;0;0;0;0;0;0;1;0
3302502;Magé;2018;8;Baixada Fluminense;5;0;0;0;7;131;93;1;24;18
3302601;Mangaratiba;2018;8;Interior;1;0;0;0;0;15;24;0;6;11
3302700;Maricá;2018;8;Grande Niterói;1;0;0;0;5;65;80;0;25;10
3302809;Mendes;2018;8;Interior;0;0;0;0;0;0;9;0;4;2
3302858;Mesquita;2018;8;Baixada Fluminense;2;0;0;7;6;219;98;0;20;24
3302908;Miguel Pereira;2018;8;Interior;1;0;0;0;4;2;20;0;3;2
3303005;Miracema;2018;8;Interior;2;0;0;0;1;3;15;0;2;6
3303104;Natividade;2018;8;Interior;0;0;0;0;0;0;4;0;0;2
3303203;Nilópolis;2018;8;Baixada Fluminense;3;0;0;0;2;253;81;0;28;6
3303302;Niterói;2018;8;Grande Niterói;7;0;0;20;19;680;511;0;108;32
3303401;Nova Friburgo;2018;8;Interior;2;0;0;0;5;8;113;0;50;22
3303500;Nova Iguaçu;2018;8;Baixada Fluminense;33;1;2;9;23;961;361;0;147;35
3303609;Paracambi;2018;8;Baixada Fluminense;0;0;0;0;0;22;22;0;5;9
3303708;Paraíba do Sul;2018;8;Interior;0;0;0;0;1;3;18;0;1;21
3303807;Paraty;2018;8;Interior;1;0;0;0;0;12;48;0;7;10
3303856;Paty do Alferes;2018;8;Interior;0;0;0;0;0;0;8;0;0;1
3303906;Petrópolis;2018;8;Interior;2;0;1;0;13;44;198;0;65;28
3303955;Pinheiral;2018;8;Interior;0;0;0;0;0;5;20;0;0;1
3304003;Piraí;2018;8;Interior;1;0;0;0;2;5;11;0;3;12
3304102;Porciúncula;2018;8;Interior;0;0;0;0;1;0;15;0;1;7
3304110;Porto Real;2018;8;Interior;1;0;0;0;0;4;11;0;1;3
3304128;Quatis;2018;8;Interior;0;0;0;0;1;0;0;0;0;2
3304144;Queimados;2018;8;Baixada Fluminense;6;0;0;3;2;110;63;0;16;4
3304151;Quissamã;2018;8;Interior;0;0;0;0;0;4;12;0;2;2
3304201;Resende;2018;8;Interior;2;0;0;0;5;37;55;0;11;17
3304300;Rio Bonito;2018;8;Interior;0;0;0;0;1;14;32;0;10;8
3304409;Rio Claro;2018;8;Interior;0;0;0;0;0;3;6;0;0;0
3304508;Rio das Flores;2018;8;Interior;0;0;0;0;0;0;6;0;0;1
3304524;Rio das Ostras;2018;8;Interior;4;0;0;0;10;92;101;0;26;12
3304557;Rio de Janeiro;2018;8;Capital;111;3;3;58;126;9677;6849;9;2152;166
3304607;Santa Maria Madalena;2018;8;Interior;1;0;0;0;0;1;2;0;0;0
3304706;Santo Antônio de Pádua;2018;8;Interior;1;0;0;0;0;0;22;0;2;15
3304755;São Francisco de Itabapoana;2018;8;Interior;0;0;0;0;3;0;15;0;4;1
3304805;São Fidélis;2018;8;Interior;1;0;0;0;1;4;15;0;5;2
3304904;São Gonçalo;2018;8;Grande Niterói;22;1;1;15;22;2173;574;2;143;55
3305000;São João da Barra;2018;8;Interior;1;0;0;1;2;10;37;0;2;1
3305109;São João de Meriti;2018;8;Baixada Fluminense;8;0;1;1;12;732;178;0;81;21
3305133;São José de Ubá;2018;8;Interior;0;0;0;0;0;0;1;0;0;1
3305158;São José do Vale do Rio Preto;2018;8;Interior;0;0;0;0;0;1;6;0;1;3
3305208;São Pedro da Aldeia;2018;8;Interior;5;0;0;0;4;44;41;0;4;11
3305307;São Sebastião do Alto;2018;8;Interior;1;0;0;0;0;0;2;0;2;0
3305406;Sapucaia;2018;8;Interior;0;0;0;0;0;4;6;0;1;3
3305505;Saquarema;2018;8;Interior;2;0;0;0;3;31;81;0;11;5
3305554;Seropédica;2018;8;Baixada Fluminense;3;0;0;2;3;92;48;0;7;4
3305604;Silva Jardim;2018;8;Interior;1;0;0;0;1;5;5;0;1;1
3305703;Sumidouro;2018;8;Interior;0;0;0;0;0;0;6;0;5;1
3305752;Tanguá;2018;8;Interior;0;0;0;0;0;10;13;0;3;4
3305802;Teresópolis;2018;8;Interior;2;0;0;0;7;9;129;0;28;39
3305901;Trajano de Moraes;2018;8;Interior;0;0;0;0;0;0;1;0;0;1
3306008;Três Rios;2018;8;Interior;1;0;0;0;3;6;63;0;8;24
3306107;Valença;2018;8;Interior;1;0;0;0;3;2;29;0;7;8
3306156;Varre-Sai;2018;8;Interior;0;0;0;0;1;0;3;0;0;0
3306206;Vassouras;2018;8;Interior;0;0;0;0;0;1;18;0;4;5
3306305;Volta Redonda;2018;8;Interior;5;0;0;0;1;57;141;0;32;31
3300100;Angra dos Reis;2018;9;Interior;8;0;0;3;3;55;49;0;8;38
3300159;Aperibé;2018;9;Interior;0;0;0;0;0;0;0;0;0;1
3300209;Araruama;2018;9;Interior;9;0;0;1;8;49;111;0;20;20
3300225;Areal;2018;9;Interior;0;0;0;0;0;0;1;0;2;1
3300233;Armação dos Búzios;2018;9;Interior;2;0;0;0;1;9;46;0;12;7
3300258;Arraial do Cabo;2018;9;Interior;3;0;0;0;0;6;19;0;4;7
3300308;Barra do Piraí;2018;9;Interior;3;0;0;0;4;5;28;0;4;24
3300407;Barra Mansa;2018;9;Interior;2;0;0;0;2;17;37;0;25;23
3300456;Belford Roxo;2018;9;Baixada Fluminense;18;1;2;7;13;552;102;0;29;18
3300506;Bom Jardim;2018;9;Interior;0;0;0;0;0;1;9;0;2;2
3300605;Bom Jesus do Itabapoana;2018;9;Interior;0;0;0;0;12;1;16;0;2;9
3300704;Cabo Frio;2018;9;Interior;9;0;0;3;4;84;107;0;27;30
3300803;Cachoeiras de Macacu;2018;9;Interior;0;0;0;0;3;18;23;0;7;10
3300902;Cambuci;2018;9;Interior;0;0;0;0;0;0;3;0;2;0
3300936;Carapebus;2018;9;Interior;0;0;0;0;0;1;1;0;0;0
3300951;Comendador Levy Gasparian;2018;9;Interior;0;0;0;0;0;0;5;0;0;3
3301009;Campos dos Goytacazes;2018;9;Interior;23;1;1;1;11;214;260;0;61;43
3301108;Cantagalo;2018;9;Interior;0;0;0;0;1;0;4;0;1;5
3301157;Cardoso Moreira;2018;9;Interior;0;0;0;0;1;2;3;0;2;1
3301207;Carmo;2018;9;Interior;0;0;0;0;0;1;2;0;0;2
3301306;Casimiro de Abreu;2018;9;Interior;2;0;0;2;0;10;15;0;4;5
3301405;Conceição de Macabu;2018;9;Interior;0;0;0;0;1;5;5;0;1;3
3301504;Cordeiro;2018;9;Interior;0;0;0;0;0;1;10;0;2;4
3301603;Duas Barras;2018;9;Interior;0;0;0;0;0;1;4;0;1;0
3301702;Duque de Caxias;2018;9;Baixada Fluminense;34;0;1;10;36;1469;418;0;113;19
3301801;Engenheiro Paulo de Frontin;2018;9;Interior;0;0;0;0;0;1;4;0;0;1
3301850;Guapimirim;2018;9;Baixada Fluminense;1;0;0;0;3;18;15;0;2;2
3301876;Iguaba Grande;2018;9;Interior;0;0;0;0;2;12;17;0;2;2
3301900;Itaboraí;2018;9;Interior;6;0;0;1;9;234;79;0;42;27
3302007;Itaguaí;2018;9;Baixada Fluminense;3;0;0;5;8;84;48;0;16;3
3302056;Italva;2018;9;Interior;0;0;0;0;1;0;7;0;2;2
3302106;Itaocara;2018;9;Interior;2;0;0;0;0;0;12;0;5;5
3302205;Itaperuna;2018;9;Interior;0;0;0;0;4;6;42;0;11;11
3302254;Itatiaia;2018;9;Interior;4;0;0;1;1;5;12;0;3;9
3302270;Japeri;2018;9;Baixada Fluminense;13;0;0;2;2;42;23;0;8;4
3302304;Laje do Muriaé;2018;9;Interior;0;0;0;0;0;0;5;0;1;0
3302403;Macaé;2018;9;Interior;8;0;0;0;10;131;111;0;33;29
3302452;Macuco;2018;9;Interior;0;0;0;0;1;0;0;0;0;1
3302502;Magé;2018;9;Baixada Fluminense;4;0;0;1;13;136;106;0;23;13
3302601;Mangaratiba;2018;9;Interior;1;0;0;0;0;13;29;0;2;7
3302700;Maricá;2018;9;Grande Niterói;5;0;0;0;1;75;66;0;11;13
3302809;Mendes;2018;9;Interior;0;0;0;0;0;0;8;0;3;5
3302858;Mesquita;2018;9;Baixada Fluminense;2;0;0;2;5;184;95;1;16;17
3302908;Miguel Pereira;2018;9;Interior;0;0;0;0;0;3;12;0;3;2
3303005;Miracema;2018;9;Interior;0;0;0;0;1;0;9;0;4;6
3303104;Natividade;2018;9;Interior;0;0;0;0;0;0;9;0;0;2
3303203;Nilópolis;2018;9;Baixada Fluminense;1;0;0;0;6;246;135;0;20;4
3303302;Niterói;2018;9;Grande Niterói;6;0;0;3;17;707;477;0;83;33
3303401;Nova Friburgo;2018;9;Interior;1;1;0;0;4;20;72;0;12;23
3303500;Nova Iguaçu;2018;9;Baixada Fluminense;27;0;1;5;28;948;361;0;112;31
3303609;Paracambi;2018;9;Baixada Fluminense;1;0;0;0;0;23;22;0;8;5
3303708;Paraíba do Sul;2018;9;Interior;2;0;0;0;0;0;20;0;1;10
3303807;Paraty;2018;9;Interior;4;0;0;0;0;3;46;0;7;7
3303856;Paty do Alferes;2018;9;Interior;0;0;0;0;0;0;6;0;0;0
3303906;Petrópolis;2018;9;Interior;1;0;0;0;14;29;158;0;31;44
3303955;Pinheiral;2018;9;Interior;0;0;0;0;1;0;12;0;1;3
3304003;Piraí;2018;9;Interior;0;0;0;0;1;3;5;0;0;4
3304102;Porciúncula;2018;9;Interior;0;0;0;0;3;0;6;0;0;4
3304110;Porto Real;2018;9;Interior;0;0;0;0;3;0;7;0;1;5
3304128;Quatis;2018;9;Interior;2;0;0;0;0;1;4;0;1;2
3304144;Queimados;2018;9;Baixada Fluminense;7;0;1;2;7;90;64;0;11;3
3304151;Quissamã;2018;9;Interior;0;0;0;0;0;3;10;0;1;7
3304201;Resende;2018;9;Interior;5;0;0;0;3;35;124;0;7;20
3304300;Rio Bonito;2018;9;Interior;2;0;0;0;5;18;21;0;10;3
3304409;Rio Claro;2018;9;Interior;0;0;0;0;1;0;7;0;0;2
3304508;Rio das Flores;2018;9;Interior;1;0;0;0;0;0;0;0;0;2
3304524;Rio das Ostras;2018;9;Interior;4;0;0;0;4;87;117;0;23;13
3304557;Rio de Janeiro;2018;9;Capital;95;3;7;41;143;9466;6481;4;1660;167
3304607;Santa Maria Madalena;2018;9;Interior;0;0;0;0;1;0;2;0;0;1
3304706;Santo Antônio de Pádua;2018;9;Interior;0;0;0;0;2;1;19;0;3;13
3304755;São Francisco de Itabapoana;2018;9;Interior;3;0;0;0;3;1;17;0;2;2
3304805;São Fidélis;2018;9;Interior;0;0;0;0;2;1;21;0;4;3
3304904;São Gonçalo;2018;9;Grande Niterói;28;0;0;17;26;1845;521;0;112;57
3305000;São João da Barra;2018;9;Interior;1;0;0;0;2;10;26;0;3;5
3305109;São João de Meriti;2018;9;Baixada Fluminense;7;0;1;1;12;812;155;0;73;31
3305133;São José de Ubá;2018;9;Interior;0;0;0;0;0;0;1;0;0;1
3305158;São José do Vale do Rio Preto;2018;9;Interior;0;0;0;0;2;0;7;0;0;0
3305208;São Pedro da Aldeia;2018;9;Interior;2;0;0;0;1;35;41;0;7;16
3305307;São Sebastião do Alto;2018;9;Interior;0;0;0;0;0;0;0;0;0;0
3305406;Sapucaia;2018;9;Interior;0;0;0;0;3;2;5;0;0;1
3305505;Saquarema;2018;9;Interior;4;0;0;0;3;25;84;0;9;11
3305554;Seropédica;2018;9;Baixada Fluminense;4;1;0;0;3;46;32;0;5;9
3305604;Silva Jardim;2018;9;Interior;1;0;0;0;0;9;9;0;1;0
3305703;Sumidouro;2018;9;Interior;0;0;0;0;0;1;2;0;1;0
3305752;Tanguá;2018;9;Interior;1;0;0;0;3;8;14;0;2;5
3305802;Teresópolis;2018;9;Interior;2;0;0;0;15;11;95;0;33;24
3305901;Trajano de Moraes;2018;9;Interior;1;0;0;0;0;2;1;0;1;0
3306008;Três Rios;2018;9;Interior;1;0;0;0;4;6;66;0;2;19
3306107;Valença;2018;9;Interior;0;0;0;0;2;0;26;0;8;13
3306156;Varre-Sai;2018;9;Interior;0;0;0;0;0;0;5;0;0;1
3306206;Vassouras;2018;9;Interior;0;0;0;0;0;1;17;0;4;5
3306305;Volta Redonda;2018;9;Interior;6;0;0;0;4;42;125;0;34;17
3300100;Angra dos Reis;2018;10;Interior;9;0;0;0;7;63;64;0;17;23
3300159;Aperibé;2018;10;Interior;0;0;0;0;0;0;5;0;0;2
3300209;Araruama;2018;10;Interior;5;0;0;2;3;46;80;0;14;14
3300225;Areal;2018;10;Interior;0;0;0;0;0;1;0;0;0;2
3300233;Armação dos Búzios;2018;10;Interior;1;0;0;0;4;12;51;0;7;3
3300258;Arraial do Cabo;2018;10;Interior;2;0;0;0;0;6;19;0;3;3
3300308;Barra do Piraí;2018;10;Interior;2;0;0;0;6;6;28;0;8;17
3300407;Barra Mansa;2018;10;Interior;3;0;0;1;3;14;65;0;20;26
3300456;Belford Roxo;2018;10;Baixada Fluminense;16;0;0;9;9;533;114;0;35;23
3300506;Bom Jardim;2018;10;Interior;0;0;0;0;1;0;4;0;9;0
3300605;Bom Jesus do Itabapoana;2018;10;Interior;0;0;0;0;0;3;29;0;5;19
3300704;Cabo Frio;2018;10;Interior;4;0;1;1;6;98;111;0;32;37
3300803;Cachoeiras de Macacu;2018;10;Interior;1;0;0;0;1;13;20;0;4;5
3300902;Cambuci;2018;10;Interior;0;0;0;0;1;0;6;0;1;1
3300936;Carapebus;2018;10;Interior;0;0;0;0;0;0;2;0;0;2
3300951;Comendador Levy Gasparian;2018;10;Interior;0;0;0;0;0;0;2;0;0;0
3301009;Campos dos Goytacazes;2018;10;Interior;16;0;0;0;16;206;270;0;66;47
3301108;Cantagalo;2018;10;Interior;0;0;0;0;1;1;3;0;4;10
3301157;Cardoso Moreira;2018;10;Interior;0;0;0;0;1;0;4;0;3;1
3301207;Carmo;2018;10;Interior;0;0;0;0;0;0;7;0;3;2
3301306;Casimiro de Abreu;2018;10;Interior;5;0;0;1;2;17;13;0;7;3
3301405;Conceição de Macabu;2018;10;Interior;0;0;0;0;0;2;5;0;1;1
3301504;Cordeiro;2018;10;Interior;0;0;0;0;1;0;4;0;2;4
3301603;Duas Barras;2018;10;Interior;0;0;0;0;0;1;2;0;2;0
3301702;Duque de Caxias;2018;10;Baixada Fluminense;23;0;2;13;39;1707;494;0;124;24
3301801;Engenheiro Paulo de Frontin;2018;10;Interior;0;0;0;0;1;0;4;0;1;4
3301850;Guapimirim;2018;10;Baixada Fluminense;3;0;0;0;5;27;34;0;6;4
3301876;Iguaba Grande;2018;10;Interior;2;0;0;0;2;19;34;0;3;2
3301900;Itaboraí;2018;10;Interior;7;0;1;5;4;242;74;0;37;32
3302007;Itaguaí;2018;10;Baixada Fluminense;4;0;1;2;9;118;56;0;24;1
3302056;Italva;2018;10;Interior;0;0;0;0;1;0;8;0;3;2
3302106;Itaocara;2018;10;Interior;0;0;0;0;1;1;9;0;6;5
3302205;Itaperuna;2018;10;Interior;0;0;0;0;3;3;56;0;15;17
3302254;Itatiaia;2018;10;Interior;1;0;0;0;1;14;20;0;1;6
3302270;Japeri;2018;10;Baixada Fluminense;3;0;0;5;4;61;29;0;4;5
3302304;Laje do Muriaé;2018;10;Interior;1;0;0;0;0;0;3;0;0;1
3302403;Macaé;2018;10;Interior;16;1;0;3;4;145;124;0;43;30
3302452;Macuco;2018;10;Interior;0;0;0;0;0;0;1;0;1;1
3302502;Magé;2018;10;Baixada Fluminense;5;0;1;4;16;132;144;0;19;9
3302601;Mangaratiba;2018;10;Interior;1;0;0;0;2;16;33;0;4;3
3302700;Maricá;2018;10;Grande Niterói;4;0;0;2;4;79;125;0;11;13
3302809;Mendes;2018;10;Interior;0;0;0;0;0;0;5;0;2;1
3302858;Mesquita;2018;10;Baixada Fluminense;5;0;0;0;8;236;87;0;23;8
3302908;Miguel Pereira;2018;10;Interior;0;0;0;0;0;0;17;0;3;6
3303005;Miracema;2018;10;Interior;0;0;0;0;0;0;6;0;2;9
3303104;Natividade;2018;10;Interior;0;0;0;0;0;0;8;0;2;8
3303203;Nilópolis;2018;10;Baixada Fluminense;3;0;0;0;12;262;84;0;33;1
3303302;Niterói;2018;10;Grande Niterói;16;0;0;5;14;703;621;0;123;18
3303401;Nova Friburgo;2018;10;Interior;1;1;0;0;5;24;80;0;21;24
3303500;Nova Iguaçu;2018;10;Baixada Fluminense;38;0;1;5;24;1107;447;0;104;23
3303609;Paracambi;2018;10;Baixada Fluminense;4;0;0;0;1;21;28;0;5;6
3303708;Paraíba do Sul;2018;10;Interior;0;0;0;0;1;2;16;0;1;16
3303807;Paraty;2018;10;Interior;4;0;0;0;1;6;21;0;7;12
3303856;Paty do Alferes;2018;10;Interior;0;0;0;0;0;1;8;0;0;0
3303906;Petrópolis;2018;10;Interior;2;0;0;0;11;35;193;0;38;24
3303955;Pinheiral;2018;10;Interior;1;0;0;0;1;5;12;0;3;0
3304003;Piraí;2018;10;Interior;0;0;0;0;3;4;16;0;4;3
3304102;Porciúncula;2018;10;Interior;0;0;0;0;0;0;16;0;1;6
3304110;Porto Real;2018;10;Interior;0;0;0;0;1;2;15;0;1;2
3304128;Quatis;2018;10;Interior;0;0;0;0;1;0;0;0;1;2
3304144;Queimados;2018;10;Baixada Fluminense;8;0;0;5;6;117;51;0;9;5
3304151;Quissamã;2018;10;Interior;1;0;0;0;3;3;6;0;0;3
3304201;Resende;2018;10;Interior;7;0;0;0;6;45;92;0;9;13
3304300;Rio Bonito;2018;10;Interior;0;0;0;1;2;35;30;0;8;12
3304409;Rio Claro;2018;10;Interior;0;0;0;0;0;0;10;0;0;1
3304508;Rio das Flores;2018;10;Interior;0;0;0;0;0;0;2;0;1;2
3304524;Rio das Ostras;2018;10;Interior;7;0;0;0;10;79;88;0;25;16
3304557;Rio de Janeiro;2018;10;Capital;100;0;2;46;148;10017;6883;8;1634;128
3304607;Santa Maria Madalena;2018;10;Interior;0;0;0;0;0;0;1;0;1;0
3304706;Santo Antônio de Pádua;2018;10;Interior;0;0;0;0;0;5;17;0;7;10
3304755;São Francisco de Itabapoana;2018;10;Interior;2;0;0;0;1;3;16;0;6;4
3304805;São Fidélis;2018;10;Interior;1;0;0;0;1;1;15;0;4;3
3304904;São Gonçalo;2018;10;Grande Niterói;23;0;0;12;19;1956;534;0;136;36
3305000;São João da Barra;2018;10;Interior;1;0;0;0;5;10;41;0;5;5
3305109;São João de Meriti;2018;10;Baixada Fluminense;6;0;2;2;14;696;196;0;73;11
3305133;São José de Ubá;2018;10;Interior;0;0;0;0;0;2;1;0;0;1
3305158;São José do Vale do Rio Preto;2018;10;Interior;0;0;0;0;1;0;7;0;0;2
3305208;São Pedro da Aldeia;2018;10;Interior;1;0;0;1;3;40;36;0;8;14
3305307;São Sebastião do Alto;2018;10;Interior;0;0;0;0;0;0;0;0;0;0
3305406;Sapucaia;2018;10;Interior;0;0;0;0;1;6;10;0;3;1
3305505;Saquarema;2018;10;Interior;5;0;0;0;3;23;77;0;7;6
3305554;Seropédica;2018;10;Baixada Fluminense;4;0;0;0;2;44;20;0;14;7
3305604;Silva Jardim;2018;10;Interior;0;0;0;0;0;3;9;0;2;2
3305703;Sumidouro;2018;10;Interior;0;0;0;0;0;0;2;0;0;0
3305752;Tanguá;2018;10;Interior;1;0;0;0;0;13;13;0;4;1
3305802;Teresópolis;2018;10;Interior;2;0;0;1;12;7;131;0;36;22
3305901;Trajano de Moraes;2018;10;Interior;1;0;0;0;0;0;2;0;0;0
3306008;Três Rios;2018;10;Interior;3;0;0;1;3;5;54;0;5;24
3306107;Valença;2018;10;Interior;0;0;0;0;2;1;26;0;6;12
3306156;Varre-Sai;2018;10;Interior;0;0;0;0;3;0;6;0;0;0
3306206;Vassouras;2018;10;Interior;0;0;0;0;0;0;27;0;3;6
3306305;Volta Redonda;2018;10;Interior;2;0;0;0;2;42;131;0;34;19
3300100;Angra dos Reis;2018;11;Interior;10;0;0;10;6;64;38;0;6;23
3300159;Aperibé;2018;11;Interior;0;0;0;0;0;0;5;0;1;2
3300209;Araruama;2018;11;Interior;7;0;0;0;2;16;76;0;22;15
3300225;Areal;2018;11;Interior;1;0;0;0;0;1;3;0;0;1
3300233;Armação dos Búzios;2018;11;Interior;1;0;0;0;1;17;44;0;8;6
3300258;Arraial do Cabo;2018;11;Interior;2;0;0;0;0;3;31;0;7;4
3300308;Barra do Piraí;2018;11;Interior;4;0;0;0;5;2;34;0;7;14
3300407;Barra Mansa;2018;11;Interior;0;0;0;0;6;24;61;1;12;20
3300456;Belford Roxo;2018;11;Baixada Fluminense;16;0;2;5;12;511;79;0;27;21
3300506;Bom Jardim;2018;11;Interior;0;0;0;0;0;0;4;0;10;1
3300605;Bom Jesus do Itabapoana;2018;11;Interior;1;0;0;0;0;0;16;0;7;18
3300704;Cabo Frio;2018;11;Interior;8;0;0;3;6;79;106;0;28;25
3300803;Cachoeiras de Macacu;2018;11;Interior;1;0;0;0;2;19;23;0;6;4
3300902;Cambuci;2018;11;Interior;0;0;0;0;0;0;4;0;1;4
3300936;Carapebus;2018;11;Interior;1;0;0;0;1;2;0;0;0;1
3300951;Comendador Levy Gasparian;2018;11;Interior;0;0;0;0;0;0;2;0;0;1
3301009;Campos dos Goytacazes;2018;11;Interior;21;0;0;1;13;190;308;0;56;50
3301108;Cantagalo;2018;11;Interior;0;0;0;0;0;1;12;0;3;8
3301157;Cardoso Moreira;2018;11;Interior;1;0;0;0;1;1;2;0;1;1
3301207;Carmo;2018;11;Interior;0;0;0;0;0;1;16;0;1;1
3301306;Casimiro de Abreu;2018;11;Interior;3;0;0;0;0;4;16;0;2;2
3301405;Conceição de Macabu;2018;11;Interior;0;0;0;0;2;1;7;0;2;4
3301504;Cordeiro;2018;11;Interior;0;0;0;0;1;0;5;0;5;4
3301603;Duas Barras;2018;11;Interior;0;0;0;0;0;1;7;0;0;0
3301702;Duque de Caxias;2018;11;Baixada Fluminense;33;0;0;20;29;1636;432;0;114;28
3301801;Engenheiro Paulo de Frontin;2018;11;Interior;0;0;0;0;1;0;3;0;0;1
3301850;Guapimirim;2018;11;Baixada Fluminense;1;0;0;0;1;19;26;0;2;5
3301876;Iguaba Grande;2018;11;Interior;0;0;0;0;0;13;20;0;3;3
3301900;Itaboraí;2018;11;Interior;5;1;0;1;4;178;93;0;34;22
3302007;Itaguaí;2018;11;Baixada Fluminense;2;0;0;9;5;123;53;0;24;2
3302056;Italva;2018;11;Interior;0;0;0;0;0;1;5;0;1;1
3302106;Itaocara;2018;11;Interior;0;0;0;0;3;1;16;0;1;0
3302205;Itaperuna;2018;11;Interior;2;0;0;0;1;4;28;0;17;16
3302254;Itatiaia;2018;11;Interior;1;0;0;0;0;4;22;0;2;5
3302270;Japeri;2018;11;Baixada Fluminense;5;0;0;2;2;47;16;0;3;8
3302304;Laje do Muriaé;2018;11;Interior;0;0;0;0;0;0;4;0;1;0
3302403;Macaé;2018;11;Interior;6;0;1;0;14;130;113;0;46;22
3302452;Macuco;2018;11;Interior;0;0;0;0;0;0;0;0;0;1
3302502;Magé;2018;11;Baixada Fluminense;9;0;0;1;13;129;113;0;17;6
3302601;Mangaratiba;2018;11;Interior;1;0;0;0;1;14;44;0;4;7
3302700;Maricá;2018;11;Grande Niterói;4;0;0;1;6;92;81;0;17;14
3302809;Mendes;2018;11;Interior;0;0;0;0;0;1;4;0;3;1
3302858;Mesquita;2018;11;Baixada Fluminense;2;0;0;0;6;238;78;0;18;14
3302908;Miguel Pereira;2018;11;Interior;0;0;0;0;0;0;16;0;5;2
3303005;Miracema;2018;11;Interior;0;0;0;0;1;0;12;0;1;6
3303104;Natividade;2018;11;Interior;0;0;0;0;0;1;7;0;2;5
3303203;Nilópolis;2018;11;Baixada Fluminense;3;0;0;0;5;274;74;0;31;4
3303302;Niterói;2018;11;Grande Niterói;15;0;0;1;15;692;511;0;116;20
3303401;Nova Friburgo;2018;11;Interior;2;1;0;1;5;22;103;0;20;32
3303500;Nova Iguaçu;2018;11;Baixada Fluminense;17;0;0;9;28;1011;332;0;115;40
3303609;Paracambi;2018;11;Baixada Fluminense;1;0;0;0;0;19;20;0;7;5
3303708;Paraíba do Sul;2018;11;Interior;0;0;1;0;0;3;9;0;3;5
3303807;Paraty;2018;11;Interior;0;0;0;0;1;5;24;0;9;3
3303856;Paty do Alferes;2018;11;Interior;1;0;0;0;1;0;2;0;1;1
3303906;Petrópolis;2018;11;Interior;1;0;0;0;3;46;187;0;35;31
3303955;Pinheiral;2018;11;Interior;1;0;0;0;0;9;18;0;3;0
3304003;Piraí;2018;11;Interior;1;0;0;0;2;1;10;0;2;8
3304102;Porciúncula;2018;11;Interior;0;0;0;0;1;0;10;0;1;6
3304110;Porto Real;2018;11;Interior;1;0;0;0;0;2;9;0;0;1
3304128;Quatis;2018;11;Interior;1;0;0;0;0;2;8;0;0;0
3304144;Queimados;2018;11;Baixada Fluminense;7;0;0;4;8;72;47;0;21;3
3304151;Quissamã;2018;11;Interior;2;0;0;0;1;2;9;0;2;0
3304201;Resende;2018;11;Interior;9;0;0;0;2;26;73;0;17;13
3304300;Rio Bonito;2018;11;Interior;0;0;0;0;0;15;25;0;10;5
3304409;Rio Claro;2018;11;Interior;0;0;0;0;0;0;6;0;3;0
3304508;Rio das Flores;2018;11;Interior;0;0;0;0;0;0;4;0;1;4
3304524;Rio das Ostras;2018;11;Interior;5;0;0;0;9;79;108;0;50;15
3304557;Rio de Janeiro;2018;11;Capital;104;1;6;51;123;9987;7160;2;1580;144
3304607;Santa Maria Madalena;2018;11;Interior;0;0;0;0;0;0;4;0;0;0
3304706;Santo Antônio de Pádua;2018;11;Interior;1;0;0;0;1;4;19;0;7;10
3304755;São Francisco de Itabapoana;2018;11;Interior;0;0;0;0;3;11;17;0;3;3
