fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos
3305703;Sumidouro;2014;2;Interior;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4
3305752;Tanguá;2014;2;Interior;0;0;0;0;1;4;0;1;5;3;0;1;0;0;0;0;0;0;2;2;0;0;0;0;5
3305802;Teresópolis;2014;2;Interior;1;0;1;0;2;2;0;0;2;1;0;1;1;0;0;0;0;0;1;10;11;0;2;0;57
3305901;Trajano de Moraes;2014;2;Interior;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3306008;Três Rios;2014;2;Interior;2;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;4;1;7;0;39
3306107;Valença;2014;2;Interior;0;0;0;0;1;2;0;0;2;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;12
3306156;Varre-Sai;2014;2;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;2;Interior;0;0;0;0;2;1;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;14
3306305;Volta Redonda;2014;2;Interior;7;0;1;1;10;21;0;0;21;2;0;9;4;0;0;0;0;0;3;19;21;1;16;0;102
3300100;Angra dos Reis;2014;3;Interior;6;0;0;0;4;13;3;5;21;3;1;8;3;0;0;0;0;0;3;20;7;1;13;0;90
3300159;Aperibé;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2014;3;Interior;5;0;0;0;5;15;0;1;16;8;1;2;1;0;0;0;0;0;10;8;11;0;7;0;73
3300225;Areal;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2014;3;Interior;3;1;0;0;0;2;0;0;2;1;1;0;1;0;0;0;0;0;15;2;4;2;3;0;49
3300258;Arraial do Cabo;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;1;4;0;27
3300308;Barra do Piraí;2014;3;Interior;2;0;0;1;3;3;1;4;8;0;0;1;0;0;0;0;0;0;2;3;0;0;7;0;24
3300407;Barra Mansa;2014;3;Interior;7;0;0;0;2;6;0;7;13;1;0;4;1;0;0;0;0;0;3;13;13;3;10;0;95
3300456;Belford Roxo;2014;3;Baixada Fluminense;24;0;0;4;16;149;13;11;173;86;12;21;1;0;0;0;2;0;14;26;36;8;5;0;75
3300506;Bom Jardim;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6
3300605;Bom Jesus do Itabapoana;2014;3;Interior;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;19
3300704;Cabo Frio;2014;3;Interior;19;0;0;2;8;39;6;4;49;15;1;7;1;0;0;0;0;0;71;34;37;5;14;0;208
3300803;Cachoeiras de Macacu;2014;3;Interior;5;0;0;0;1;2;0;0;2;1;1;0;0;0;0;0;0;0;0;5;2;1;1;0;18
3300902;Cambuci;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300936;Carapebus;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2014;3;Interior;27;0;0;0;12;118;5;7;130;33;1;10;3;0;0;0;0;0;16;63;57;17;6;0;177
3301108;Cantagalo;2014;3;Interior;2;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;9;0;1;0;6
3301157;Cardoso Moreira;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
3301207;Carmo;2014;3;Interior;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;5
3301306;Casimiro de Abreu;2014;3;Interior;2;0;0;0;3;5;0;0;5;6;0;0;1;0;0;0;0;0;0;3;3;2;1;0;26
3301405;Conceição de Macabu;2014;3;Interior;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;13
3301504;Cordeiro;2014;3;Interior;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;10
3301603;Duas Barras;2014;3;Interior;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301702;Duque de Caxias;2014;3;Baixada Fluminense;36;0;3;6;27;601;29;35;665;305;53;40;6;0;0;3;7;0;75;97;107;15;47;0;298
3301801;Engenheiro Paulo de Frontin;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3
3301850;Guapimirim;2014;3;Baixada Fluminense;0;0;0;0;2;6;0;0;6;7;0;0;1;0;0;0;0;0;1;2;2;1;1;0;22
3301876;Iguaba Grande;2014;3;Interior;0;0;0;0;1;2;1;0;3;1;0;0;1;0;0;0;0;0;1;4;3;0;3;0;24
3301900;Itaboraí;2014;3;Interior;4;0;0;0;9;54;6;16;76;30;1;17;1;0;1;0;0;0;7;21;16;6;8;0;131
3302007;Itaguaí;2014;3;Baixada Fluminense;10;0;0;3;9;16;1;2;19;22;0;4;0;0;0;0;2;0;9;18;7;8;9;0;82
3302056;Italva;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2014;3;Interior;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;15
3302205;Itaperuna;2014;3;Interior;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;3;0;31
3302254;Itatiaia;2014;3;Interior;1;0;0;0;4;1;0;0;1;0;0;1;1;0;0;0;0;0;2;0;3;0;1;0;13
3302270;Japeri;2014;3;Baixada Fluminense;5;0;0;0;10;15;2;3;20;3;2;12;0;0;0;0;0;0;4;3;5;2;4;0;20
3302304;Laje do Muriaé;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3302403;Macaé;2014;3;Interior;18;0;0;0;4;112;0;14;126;25;5;13;1;0;0;0;0;0;13;21;25;6;4;0;113
3302452;Macuco;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2014;3;Baixada Fluminense;6;1;0;0;11;52;5;7;64;23;1;8;0;0;0;0;1;0;7;22;16;3;2;0;89
3302601;Mangaratiba;2014;3;Interior;6;0;0;0;2;7;2;1;10;3;0;0;0;0;0;0;0;0;1;15;9;2;3;0;35
3302700;Maricá;2014;3;Grande Niterói;4;0;0;0;9;24;3;1;28;23;0;5;3;0;0;0;0;0;4;21;15;2;10;0;89
3302809;Mendes;2014;3;Interior;0;0;0;0;2;1;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;6
3302858;Mesquita;2014;3;Baixada Fluminense;4;0;2;2;2;124;1;6;131;57;2;6;0;0;1;0;0;0;7;13;15;3;3;0;62
3302908;Miguel Pereira;2014;3;Interior;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;3;0;17
3303005;Miracema;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;11
3303104;Natividade;2014;3;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6
3303203;Nilópolis;2014;3;Baixada Fluminense;7;0;0;0;5;116;10;7;133;70;7;10;0;0;0;0;4;0;7;20;31;3;6;0;66
3303302;Niterói;2014;3;Grande Niterói;4;0;0;0;13;318;17;32;367;126;8;22;5;0;0;0;1;0;25;90;195;33;45;0;328
3303401;Nova Friburgo;2014;3;Interior;5;0;0;0;4;5;2;0;7;3;0;4;0;0;0;0;0;0;3;12;9;0;8;0;89
3303500;Nova Iguaçu;2014;3;Baixada Fluminense;55;0;0;0;31;420;20;27;467;244;13;33;9;0;0;1;5;0;33;70;76;26;26;0;294
3303609;Paracambi;2014;3;Baixada Fluminense;0;0;0;0;5;0;0;0;0;2;3;3;0;0;0;0;0;0;2;1;1;0;1;0;16
3303708;Paraíba do Sul;2014;3;Interior;3;0;0;0;1;3;0;0;3;0;0;2;1;0;0;0;0;0;0;3;1;0;3;0;13
3303807;Paraty;2014;3;Interior;5;0;0;0;5;1;0;0;1;1;1;1;0;0;0;0;0;0;7;4;1;1;3;0;36
3303856;Paty do Alferes;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2014;3;Interior;6;0;0;0;6;4;0;0;4;1;0;3;3;0;0;1;0;0;4;17;20;10;15;0;83
3303955;Pinheiral;2014;3;Interior;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;17
3304003;Piraí;2014;3;Interior;0;0;0;0;2;2;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;1;2;0;24
3304102;Porciúncula;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10
3304110;Porto Real;2014;3;Interior;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0;7;0;6
3304128;Quatis;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2014;3;Baixada Fluminense;8;0;0;0;6;34;5;9;48;16;0;18;1;0;0;0;0;0;7;12;18;7;9;0;59
3304151;Quissamã;2014;3;Interior;1;0;0;0;2;1;0;0;1;3;0;1;0;0;0;0;0;0;0;1;0;0;1;0;16
3304201;Resende;2014;3;Interior;2;0;1;0;0;1;1;0;2;0;0;5;1;0;0;0;0;0;4;6;12;1;13;0;87
3304300;Rio Bonito;2014;3;Interior;1;0;0;0;2;3;0;0;3;5;1;1;2;0;0;0;0;0;2;4;1;2;1;0;23
3304409;Rio Claro;2014;3;Interior;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
3304508;Rio das Flores;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3304524;Rio das Ostras;2014;3;Interior;10;0;0;0;14;54;1;3;58;14;0;6;5;0;0;0;0;0;7;28;30;7;6;0;130
3304557;Rio de Janeiro;2014;3;Capital;111;2;4;21;141;3634;354;335;4323;1225;228;404;51;2;2;10;59;0;1069;716;3550;739;1125;0;4559
3304607;Santa Maria Madalena;2014;3;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
3304706;Santo Antônio de Pádua;2014;3;Interior;0;0;0;0;2;2;0;0;2;1;0;0;1;0;0;0;0;0;2;3;2;0;3;0;21
3304755;São Francisco de Itabapoana;2014;3;Interior;5;0;0;0;2;0;0;0;0;1;0;2;1;0;0;0;0;0;0;8;1;0;0;0;17
3304805;São Fidélis;2014;3;Interior;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;5;0;0;0;0;14
3304904;São Gonçalo;2014;3;Grande Niterói;36;1;0;6;32;664;42;81;787;345;25;43;5;0;0;1;2;0;65;89;103;28;38;0;295
3305000;São João da Barra;2014;3;Interior;0;0;0;0;2;10;0;0;10;5;0;3;0;0;0;0;0;0;1;6;2;2;1;0;46
3305109;São João de Meriti;2014;3;Baixada Fluminense;26;0;0;1;17;310;13;11;334;184;20;30;3;0;0;0;7;0;44;46;52;18;13;0;139
3305133;São José de Ubá;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2014;3;Interior;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;4
3305208;São Pedro da Aldeia;2014;3;Interior;3;0;0;0;0;5;1;2;8;8;1;3;2;0;0;0;0;0;1;12;2;1;8;0;47
3305307;São Sebastião do Alto;2014;3;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
3305406;Sapucaia;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6
3305505;Saquarema;2014;3;Interior;1;0;0;0;4;9;1;1;11;5;0;2;0;0;0;0;0;0;1;8;3;1;4;0;53
3305554;Seropédica;2014;3;Baixada Fluminense;7;0;0;0;4;10;1;0;11;7;2;5;1;0;0;0;0;0;2;4;0;2;7;0;20
3305604;Silva Jardim;2014;3;Interior;0;0;0;0;2;1;1;0;2;3;2;0;0;0;0;0;0;0;2;0;0;0;4;0;7
3305703;Sumidouro;2014;3;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3305752;Tanguá;2014;3;Interior;0;0;0;0;0;4;1;0;5;11;0;0;1;0;0;0;0;0;1;4;2;1;3;0;14
3305802;Teresópolis;2014;3;Interior;0;0;0;0;3;4;0;1;5;0;0;0;1;0;0;0;0;0;0;10;5;0;6;0;79
3305901;Trajano de Moraes;2014;3;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3306008;Três Rios;2014;3;Interior;0;0;0;0;2;1;1;0;2;0;3;0;0;0;0;0;0;0;0;2;4;0;8;0;39
3306107;Valença;2014;3;Interior;3;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;2;1;0;1;0;13
3306156;Varre-Sai;2014;3;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;3;Interior;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;3;0;1;0;9
3306305;Volta Redonda;2014;3;Interior;4;0;0;0;9;30;4;5;39;2;0;9;2;0;0;0;3;0;3;20;26;2;19;0;128
3300100;Angra dos Reis;2014;4;Interior;5;0;0;0;3;12;0;4;16;6;0;3;0;0;0;0;0;0;1;12;3;3;10;0;64
3300159;Aperibé;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300209;Araruama;2014;4;Interior;7;0;0;0;3;6;1;0;7;3;0;1;2;0;0;0;0;0;3;12;5;1;4;0;85
3300225;Areal;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300233;Armação dos Búzios;2014;4;Interior;2;0;0;0;2;2;0;0;2;1;1;1;1;0;0;0;0;0;13;3;2;0;3;0;55
3300258;Arraial do Cabo;2014;4;Interior;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;20
3300308;Barra do Piraí;2014;4;Interior;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;2;2;0;23
3300407;Barra Mansa;2014;4;Interior;4;1;0;0;0;3;2;1;6;0;1;4;0;0;0;0;0;0;3;18;9;4;12;0;71
3300456;Belford Roxo;2014;4;Baixada Fluminense;12;0;1;2;25;153;14;10;177;75;17;9;0;0;1;0;5;0;16;24;28;7;5;0;75
3300506;Bom Jardim;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;15
3300605;Bom Jesus do Itabapoana;2014;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
3300704;Cabo Frio;2014;4;Interior;13;0;2;0;26;43;4;2;49;9;0;4;0;0;0;0;1;0;12;32;17;9;15;0;114
3300803;Cachoeiras de Macacu;2014;4;Interior;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;2;5;0;0;1;0;15
3300902;Cambuci;2014;4;Interior;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3300936;Carapebus;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2014;4;Interior;17;0;0;0;12;79;6;5;90;18;2;9;4;0;0;0;1;0;22;41;53;34;2;0;179
3301108;Cantagalo;2014;4;Interior;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;13
3301157;Cardoso Moreira;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;8
3301207;Carmo;2014;4;Interior;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5
3301306;Casimiro de Abreu;2014;4;Interior;3;0;0;0;2;4;0;0;4;4;0;0;2;0;0;0;0;0;3;0;1;1;6;0;26
3301405;Conceição de Macabu;2014;4;Interior;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;7
3301504;Cordeiro;2014;4;Interior;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;20
3301603;Duas Barras;2014;4;Interior;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
3301702;Duque de Caxias;2014;4;Baixada Fluminense;56;0;1;8;30;643;32;33;708;390;56;41;14;0;0;1;6;0;95;84;153;25;42;0;321
3301801;Engenheiro Paulo de Frontin;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3301850;Guapimirim;2014;4;Baixada Fluminense;2;0;0;0;4;4;1;4;9;7;0;2;0;0;0;0;0;0;1;4;4;1;2;0;25
3301876;Iguaba Grande;2014;4;Interior;0;0;0;0;1;4;0;0;4;2;0;2;0;0;0;0;0;0;0;2;3;0;0;0;23
3301900;Itaboraí;2014;4;Interior;6;0;0;0;9;71;5;17;93;24;1;11;1;0;0;0;3;0;4;21;11;4;8;0;111
3302007;Itaguaí;2014;4;Baixada Fluminense;6;0;0;1;6;21;1;0;22;27;1;8;0;0;0;0;0;0;3;17;8;1;3;0;65
3302056;Italva;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302106;Itaocara;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;2;0;14
3302205;Itaperuna;2014;4;Interior;1;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;1;4;2;1;1;0;37
3302254;Itatiaia;2014;4;Interior;0;0;0;0;0;1;0;1;2;0;0;2;0;0;0;0;0;0;3;0;1;0;1;0;18
3302270;Japeri;2014;4;Baixada Fluminense;2;0;0;0;6;7;2;1;10;7;2;0;0;0;0;0;0;0;0;3;4;4;1;0;16
3302304;Laje do Muriaé;2014;4;Interior;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3302403;Macaé;2014;4;Interior;10;0;0;0;7;95;1;6;102;37;0;16;2;0;0;0;1;0;12;21;18;4;7;0;142
3302452;Macuco;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3302502;Magé;2014;4;Baixada Fluminense;3;0;0;0;17;39;1;6;46;23;2;8;0;0;0;0;4;0;6;10;10;3;6;0;82
3302601;Mangaratiba;2014;4;Interior;2;0;0;0;2;4;0;0;4;0;0;1;0;0;0;0;0;0;1;5;1;1;4;0;25
3302700;Maricá;2014;4;Grande Niterói;8;0;0;0;4;26;1;1;28;9;0;5;8;0;0;0;1;0;4;13;8;1;6;0;72
3302809;Mendes;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;9
3302858;Mesquita;2014;4;Baixada Fluminense;9;0;0;0;8;125;7;14;146;66;1;14;1;0;1;0;1;0;5;23;7;4;4;0;37
3302908;Miguel Pereira;2014;4;Interior;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;1;0;12
3303005;Miracema;2014;4;Interior;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13
3303104;Natividade;2014;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;5
3303203;Nilópolis;2014;4;Baixada Fluminense;5;0;0;0;5;123;9;3;135;64;9;22;3;0;0;0;3;0;5;14;23;5;12;0;58
3303302;Niterói;2014;4;Grande Niterói;8;0;0;1;10;342;14;26;382;132;5;25;8;0;0;3;1;0;34;75;131;28;46;0;370
3303401;Nova Friburgo;2014;4;Interior;1;0;0;0;7;5;0;0;5;2;1;0;2;0;0;0;0;0;1;12;14;5;4;0;73
3303500;Nova Iguaçu;2014;4;Baixada Fluminense;57;0;1;1;25;439;27;28;494;266;19;38;4;0;0;0;7;0;23;91;81;28;33;0;242
3303609;Paracambi;2014;4;Baixada Fluminense;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;10
3303708;Paraíba do Sul;2014;4;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;0;11
3303807;Paraty;2014;4;Interior;2;0;0;0;2;4;0;0;4;1;0;1;1;0;0;0;0;0;1;4;2;2;3;0;35
3303856;Paty do Alferes;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3303906;Petrópolis;2014;4;Interior;1;0;1;0;2;5;0;1;6;2;0;2;1;0;0;0;0;0;7;23;12;4;8;0;93
3303955;Pinheiral;2014;4;Interior;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;13
3304003;Piraí;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;1;0;14
3304102;Porciúncula;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;13
3304110;Porto Real;2014;4;Interior;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;12
3304128;Quatis;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304144;Queimados;2014;4;Baixada Fluminense;11;0;0;0;6;26;1;4;31;10;0;3;2;0;0;0;0;0;9;4;9;1;6;0;54
3304151;Quissamã;2014;4;Interior;1;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;5;0;0;0;0;9
3304201;Resende;2014;4;Interior;1;0;0;0;6;2;0;0;2;1;0;6;0;0;0;0;0;0;0;2;10;2;15;0;73
3304300;Rio Bonito;2014;4;Interior;0;0;0;0;2;3;0;2;5;5;0;1;0;0;0;0;0;0;3;6;2;1;0;0;13
3304409;Rio Claro;2014;4;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
3304508;Rio das Flores;2014;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3304524;Rio das Ostras;2014;4;Interior;4;0;0;0;6;35;6;0;41;18;1;7;3;0;0;0;1;0;5;16;30;4;7;0;81
3304557;Rio de Janeiro;2014;4;Capital;94;0;6;18;138;3318;350;394;4062;1207;196;385;47;2;2;5;88;0;834;666;1758;699;732;0;4219
3304607;Santa Maria Madalena;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4
3304706;Santo Antônio de Pádua;2014;4;Interior;1;0;0;0;1;1;1;0;2;1;0;1;0;0;0;0;0;0;1;5;0;0;1;0;34
3304755;São Francisco de Itabapoana;2014;4;Interior;2;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;21
3304805;São Fidélis;2014;4;Interior;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9
3304904;São Gonçalo;2014;4;Grande Niterói;46;0;2;3;23;747;41;77;865;407;21;60;2;0;0;0;7;0;54;85;98;29;31;0;292
3305000;São João da Barra;2014;4;Interior;3;0;0;0;3;3;1;1;5;5;0;1;1;0;0;0;0;0;0;5;1;0;1;0;31
3305109;São João de Meriti;2014;4;Baixada Fluminense;20;0;0;1;16;332;18;9;359;194;23;33;4;0;1;0;8;0;42;41;38;12;21;0;119
3305133;São José de Ubá;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2014;4;Interior;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
3305208;São Pedro da Aldeia;2014;4;Interior;1;0;0;0;3;15;0;3;18;4;0;1;0;0;0;0;0;0;2;14;3;1;2;0;31
3305307;São Sebastião do Alto;2014;4;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
3305406;Sapucaia;2014;4;Interior;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;5
3305505;Saquarema;2014;4;Interior;1;0;2;0;1;4;1;2;7;8;0;3;3;0;0;0;0;0;5;12;3;0;3;0;62
3305554;Seropédica;2014;4;Baixada Fluminense;8;0;0;0;5;7;0;0;7;12;0;2;0;0;0;0;0;0;8;3;3;1;4;0;28
3305604;Silva Jardim;2014;4;Interior;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;10
3305703;Sumidouro;2014;4;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
3305752;Tanguá;2014;4;Interior;0;0;0;0;0;2;0;0;2;4;0;0;0;0;0;0;1;0;4;0;0;0;1;0;14
3305802;Teresópolis;2014;4;Interior;1;0;0;0;4;2;1;0;3;4;2;2;0;1;0;0;0;0;0;12;6;0;1;0;77
3305901;Trajano de Moraes;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;0;1;0;3
3306008;Três Rios;2014;4;Interior;0;0;0;0;2;1;1;0;2;1;1;1;0;0;0;0;1;0;1;4;1;0;4;0;45
3306107;Valença;2014;4;Interior;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;4;2;0;1;0;13
3306156;Varre-Sai;2014;4;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3306206;Vassouras;2014;4;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;19
